1.086535552193645948e+01 6.454545454545455030e-01
1.092889561270801835e+01 6.454545454545455030e-01
1.099243570347957544e+01 6.454545454545455030e-01
1.105597579425113430e+01 6.454545454545455030e-01
1.111951588502269139e+01 6.448863636363636465e-01
1.118305597579425026e+01 6.443181818181817899e-01
1.124659606656580912e+01 6.346590909090910060e-01
1.131013615733736621e+01 5.926136363636363980e-01
1.137367624810892508e+01 5.914772727272727959e-01
1.143721633888048395e+01 5.880681818181818787e-01
1.150075642965204104e+01 5.857954545454545636e-01
1.156429652042359990e+01 5.840909090909091050e-01
1.162783661119515877e+01 5.829545454545455030e-01
1.169137670196671586e+01 5.806818181818181879e-01
1.175491679273827472e+01 5.749999999999999556e-01
1.181845688350983359e+01 5.732954545454544970e-01
1.188199697428139068e+01 5.443181818181819231e-01
1.194553706505294954e+01 5.414772727272727515e-01
1.200907715582450841e+01 5.397727272727272929e-01
1.207261724659606550e+01 5.257954545454546214e-01
1.213615733736762436e+01 5.034090909090909172e-01
1.219969742813918145e+01 5.028409090909091717e-01
1.226323751891074032e+01 5.022727272727273151e-01
1.232677760968229919e+01 4.833333333333332815e-01
1.239031770045385628e+01 4.782670454545454586e-01
1.245385779122541514e+01 4.789772727272727515e-01
1.251739788199697401e+01 4.772727272727272929e-01
1.258093797276853110e+01 4.761363636363636909e-01
1.264447806354008996e+01 4.721590909090909172e-01
1.270801815431164883e+01 4.710227272727273151e-01
1.277155824508320592e+01 4.471590909090908950e-01
1.385173978819969598e+01 4.056818181818182545e-01
1.391527987897125485e+01 4.056818181818182545e-01
1.416944024205748853e+01 4.113636363636363757e-01
1.423298033282904562e+01 4.107954545454545192e-01
1.429652042360060449e+01 4.102272727272727737e-01
1.436006051437216335e+01 4.102272727272727737e-01
1.442360060514372044e+01 4.102272727272727737e-01
1.448714069591527931e+01 4.056818181818182545e-01
1.455068078668683640e+01 4.049242424242425198e-01
1.461422087745839526e+01 4.049242424242425198e-01
1.467776096822995413e+01 4.046487603305786163e-01
1.474130105900151122e+01 4.054292929292929726e-01
1.480484114977307009e+01 4.049715909090909616e-01
1.486838124054462895e+01 4.011363636363636243e-01
1.493192133131618604e+01 4.011363636363636243e-01
1.499546142208774491e+01 4.011363636363636243e-01
1.505900151285930377e+01 4.005681818181818787e-01
1.512254160363086086e+01 4.005681818181818787e-01
1.518608169440241973e+01 3.994318181818181657e-01
1.524962178517397859e+01 4.028846153846153966e-01
1.531316187594553568e+01 4.068181818181818565e-01
1.537670196671709455e+01 4.152272727272727781e-01
1.544024205748865342e+01 4.129870129870130135e-01
1.550378214826021050e+01 4.115259740259740173e-01
1.556732223903176937e+01 4.115259740259740173e-01
1.563086232980332824e+01 4.115259740259740173e-01
1.569440242057488533e+01 4.170454545454546080e-01
1.575794251134644419e+01 4.170454545454546080e-01
1.582148260211800128e+01 4.176136363636363535e-01
1.594856278366111901e+01 4.495920745920746198e-01
1.601210287443267788e+01 4.445312500000000444e-01
1.607564296520423497e+01 4.429590017825312254e-01
1.613918305597579206e+01 4.420454545454545192e-01
1.620272314674735270e+01 4.420454545454545192e-01
1.626626323751890979e+01 4.412210338680926380e-01
1.632980332829046688e+01 4.379648760330578927e-01
1.639334341906202752e+01 4.681818181818182545e-01
1.645688350983358461e+01 4.681818181818182545e-01
1.652042360060514170e+01 4.676136363636363980e-01
1.658396369137670234e+01 4.676136363636363980e-01
1.664750378214825943e+01 4.670454545454545414e-01
1.671104387291981652e+01 4.670454545454545414e-01
1.677458396369137716e+01 4.670454545454545414e-01
1.683812405446293425e+01 4.676136363636363980e-01
1.690166414523449134e+01 4.676136363636363980e-01
1.696520423600605199e+01 4.676136363636363980e-01
1.702874432677760907e+01 4.659090909090909394e-01
1.709228441754916616e+01 4.776515151515151603e-01
1.715582450832072681e+01 4.724747474747474918e-01
1.721936459909228390e+01 4.768465909090909838e-01
1.728290468986384099e+01 4.785714285714286476e-01
1.734644478063540163e+01 4.811818181818181550e-01
1.740998487140695872e+01 4.821548821548822250e-01
1.747352496217851581e+01 4.840909090909091272e-01
1.753706505295007290e+01 5.017045454545454586e-01
1.760060514372163354e+01 5.011363636363637131e-01
1.779122541603630836e+01 5.304439746300211311e-01
1.785476550680786545e+01 5.285326086956522174e-01
1.791830559757942254e+01 5.258689839572192604e-01
1.798184568835098318e+01 5.250000000000000222e-01
1.804538577912254027e+01 5.250000000000000222e-01
1.810892586989409736e+01 5.250000000000000222e-01
1.817246596066565800e+01 5.344318181818181746e-01
1.823600605143721509e+01 5.585227272727273373e-01
1.829954614220877218e+01 5.579545454545454808e-01
1.836308623298033282e+01 5.579545454545454808e-01
1.842662632375188991e+01 5.579545454545454808e-01
1.849016641452344700e+01 5.579545454545454808e-01
1.855370650529500764e+01 5.596590909090909394e-01
1.861724659606656473e+01 5.625000000000000000e-01
1.868078668683812182e+01 5.630681818181818565e-01
1.874432677760968247e+01 5.642045454545454586e-01
1.880786686838123956e+01 5.659090909090909172e-01
1.887140695915279665e+01 5.676136363636363757e-01
1.893494704992435729e+01 5.694805194805194759e-01
1.899848714069591438e+01 5.749999999999999556e-01
1.906202723146747147e+01 5.755681818181818121e-01
1.912556732223903211e+01 5.761363636363636687e-01
1.918910741301058920e+01 5.767045454545454142e-01
1.925264750378214629e+01 6.019820295983087100e-01
1.931618759455370693e+01 6.062499999999999556e-01
1.937972768532526402e+01 6.056818181818182101e-01
1.944326777609682111e+01 6.056818181818182101e-01
1.950680786686838175e+01 6.075216450216449626e-01
1.957034795763993884e+01 6.072339246119733414e-01
1.963388804841149593e+01 6.066115702479338845e-01
1.969742813918305657e+01 6.312500000000000888e-01
1.976096822995461366e+01 6.312500000000000888e-01
1.982450832072617075e+01 6.340909090909090384e-01
1.988804841149772784e+01 6.352272727272727515e-01
1.995158850226928848e+01 6.374999999999999556e-01
2.071406959152798777e+01 6.778409090909091050e-01
2.103177004538577677e+01 6.664772727272727515e-01
2.109531013615733741e+01 6.670454545454544970e-01
2.115885022692889450e+01 6.670454545454544970e-01
2.122239031770045159e+01 6.664772727272727515e-01
2.141301059001512641e+01 6.590909090909091717e-01
2.147655068078668705e+01 6.590909090909091717e-01
2.154009077155824414e+01 6.590909090909091717e-01
2.160363086232980123e+01 6.596590909090909172e-01
2.166717095310136187e+01 6.596590909090909172e-01
2.173071104387291896e+01 6.596590909090909172e-01
2.204841149773071152e+01 6.819805194805195203e-01
2.211195158850226861e+01 6.789335664335665044e-01
2.217549167927382570e+01 6.886363636363637131e-01
2.223903177004538279e+01 6.886363636363637131e-01
2.230257186081694343e+01 6.880681818181818565e-01
2.236611195158850052e+01 6.886363636363637131e-01
2.242965204236005761e+01 6.886363636363637131e-01
2.249319213313161825e+01 6.886363636363637131e-01
2.255673222390317534e+01 6.855519480519480791e-01
2.262027231467473243e+01 6.848011363636363757e-01
2.268381240544629307e+01 6.843434343434343647e-01
2.274735249621785016e+01 6.843434343434343647e-01
2.281089258698940725e+01 6.843434343434343647e-01
2.287443267776096789e+01 6.843434343434343647e-01
2.293797276853252498e+01 6.843434343434343647e-01
2.300151285930408207e+01 6.823863636363636243e-01
2.306505295007564271e+01 6.784090909090909616e-01
2.319213313161875689e+01 6.647727272727272929e-01
2.325567322239031753e+01 6.665909090909091228e-01
2.331921331316187462e+01 6.679383116883117477e-01
2.338275340393343171e+01 6.676573426573426673e-01
2.344629349470499236e+01 6.693181818181818121e-01
2.350983358547654944e+01 6.829545454545454808e-01
2.357337367624810653e+01 6.829545454545454808e-01
2.363691376701966718e+01 6.829545454545454808e-01
2.370045385779122427e+01 6.829545454545454808e-01
2.376399394856278136e+01 6.829545454545454808e-01
2.382753403933434200e+01 6.829545454545454808e-01
2.389107413010589909e+01 6.829545454545454808e-01
2.395461422087745618e+01 6.829545454545454808e-01
2.401815431164901682e+01 6.818181818181818787e-01
2.408169440242057391e+01 6.727272727272727293e-01
2.414523449319213100e+01 6.715909090909091272e-01
2.420877458396369164e+01 6.715909090909091272e-01
2.427231467473524873e+01 6.710227272727272707e-01
2.433585476550680582e+01 6.673863636363637220e-01
2.439939485627836291e+01 6.494318181818181657e-01
2.446293494704992355e+01 6.482954545454545636e-01
2.452647503782148064e+01 6.471590909090909616e-01
2.459001512859303773e+01 6.451704545454546302e-01
2.465355521936459837e+01 6.254870129870130357e-01
2.471709531013615546e+01 6.210227272727273373e-01
2.478063540090771255e+01 6.210227272727273373e-01
2.484417549167927319e+01 6.210227272727273373e-01
2.490771558245083028e+01 6.210227272727273373e-01
2.497125567322238737e+01 6.210227272727273373e-01
2.503479576399394801e+01 6.215909090909090828e-01
2.509833585476550510e+01 6.210227272727273373e-01
2.541603630862329766e+01 6.267045454545454586e-01
2.547957639939485475e+01 6.272727272727273151e-01
2.554311649016641184e+01 6.267045454545454586e-01
2.560665658093797248e+01 6.272727272727273151e-01
2.567019667170952957e+01 6.267045454545454586e-01
2.573373676248108666e+01 6.267045454545454586e-01
2.579727685325264730e+01 6.255681818181818565e-01
2.592435703479576148e+01 6.193181818181818787e-01
2.598789712556732212e+01 6.011363636363635798e-01
2.605143721633887921e+01 5.978977272727272751e-01
2.611497730711043630e+01 5.957128099173554237e-01
2.617851739788199694e+01 5.704545454545455474e-01
2.624205748865355403e+01 5.704545454545455474e-01
2.630559757942511112e+01 5.710227272727272929e-01
2.636913767019667176e+01 5.710227272727272929e-01
2.643267776096822885e+01 5.710227272727272929e-01
2.649621785173978594e+01 5.710227272727272929e-01
2.655975794251134658e+01 5.715909090909090384e-01
2.662329803328290367e+01 5.715909090909090384e-01
2.668683812405446076e+01 5.715909090909090384e-01
2.675037821482601785e+01 5.721590909090910060e-01
2.681391830559757850e+01 5.430069930069930662e-01
2.687745839636913558e+01 5.428321678321679222e-01
2.694099848714069267e+01 5.403409090909090384e-01
2.700453857791225332e+01 5.403409090909090384e-01
2.706807866868381041e+01 5.403409090909090384e-01
2.713161875945536750e+01 5.386363636363635798e-01
2.719515885022692814e+01 5.380681818181818343e-01
2.725869894099848523e+01 5.107954545454544970e-01
2.732223903177004232e+01 5.107954545454544970e-01
2.738577912254160296e+01 5.096590909090910060e-01
2.744931921331316005e+01 5.079545454545455474e-01
2.751285930408471714e+01 4.920454545454545636e-01
2.757639939485627778e+01 4.903409090909091050e-01
2.763993948562783487e+01 4.840909090909091272e-01
2.770347957639939196e+01 4.732954545454545192e-01
2.776701966717095260e+01 4.721590909090909172e-01
2.783055975794250969e+01 4.704545454545454586e-01
2.789409984871406678e+01 4.681818181818182545e-01
2.795763993948562742e+01 4.636363636363636243e-01
2.802118003025718451e+01 4.636363636363636243e-01
2.808472012102874160e+01 4.630681818181818787e-01
2.814826021180030224e+01 4.625000000000000222e-01
2.821180030257185933e+01 4.596590909090909616e-01
2.827534039334341642e+01 4.500000000000000666e-01
2.833888048411497707e+01 4.403409090909091717e-01
2.922844175491679053e+01 4.056818181818182545e-01
2.929198184568834762e+01 3.787587412587412050e-01
2.935552193645990826e+01 3.790043290043290103e-01
2.941906202723146535e+01 3.715909090909090828e-01
2.948260211800302244e+01 3.613636363636364424e-01
2.954614220877458308e+01 3.602272727272727293e-01
2.960968229954614017e+01 3.558712121212120882e-01
2.967322239031769726e+01 3.552556818181819009e-01
2.973676248108925790e+01 3.548863636363636109e-01
2.980030257186081499e+01 3.528409090909091494e-01
2.986384266263237208e+01 3.511363636363636909e-01
2.992738275340393272e+01 3.517045454545454364e-01
2.999092284417548981e+01 3.522727272727272929e-01
3.005446293494704690e+01 3.308080808080807733e-01
3.011800302571860755e+01 3.265151515151515360e-01
3.018154311649016464e+01 3.250000000000000666e-01
3.024508320726172172e+01 3.250000000000000666e-01
3.030862329803328237e+01 3.255681818181818121e-01
3.037216338880483946e+01 3.272428229665073074e-01
3.043570347957639655e+01 3.297520661157024024e-01
3.049924357034795719e+01 3.039772727272727071e-01
3.056278366111951428e+01 3.051136363636364202e-01
3.062632375189107137e+01 3.056818181818181657e-01
3.068986384266263201e+01 3.056818181818181657e-01
3.075340393343418910e+01 3.062500000000000222e-01
3.081694402420574619e+01 3.062500000000000222e-01
3.088048411497730683e+01 3.056818181818181657e-01
3.094402420574886392e+01 3.051136363636364202e-01
3.100756429652042101e+01 3.022727272727273595e-01
3.107110438729198165e+01 2.854545454545455163e-01
3.113464447806353874e+01 2.806818181818182545e-01
3.119818456883509583e+01 2.784090909090909394e-01
3.126172465960665647e+01 2.602272727272727515e-01
3.132526475037821356e+01 2.568181818181818343e-01
3.138880484114977065e+01 2.562500000000000888e-01
3.145234493192132774e+01 2.562500000000000888e-01
3.151588502269288838e+01 2.556818181818182323e-01
3.157942511346444547e+01 2.354166666666666075e-01
3.164296520423600256e+01 2.329545454545455252e-01
3.170650529500756321e+01 2.342220279720280685e-01
3.177004538577912029e+01 2.377582644628100095e-01
3.183358547655067738e+01 2.386363636363636465e-01
3.189712556732223803e+01 2.392045454545455030e-01
3.196066565809379512e+01 2.494318181818182545e-01
3.202420574886535576e+01 2.369318181818181879e-01
3.208774583963690930e+01 2.347402597402598046e-01
3.215128593040846994e+01 2.333806818181818343e-01
3.221482602118003058e+01 2.253496503496503767e-01
3.227836611195158412e+01 2.189839572192514572e-01
3.234190620272314476e+01 2.107954545454545636e-01
3.240544629349470540e+01 2.113636363636364202e-01
3.246898638426625894e+01 2.119318181818181657e-01
3.253252647503781958e+01 2.113636363636364202e-01
3.259606656580938022e+01 2.107954545454545636e-01
3.265960665658093376e+01 2.051136363636364424e-01
3.278668683812405504e+01 1.994318181818182101e-01
3.285022692889560858e+01 1.982954545454546080e-01
3.291376701966716922e+01 1.912433155080214275e-01
3.297730711043872986e+01 1.897727272727273151e-01
3.304084720121028340e+01 1.886363636363637131e-01
3.310438729198184404e+01 1.812500000000000222e-01
3.316792738275340469e+01 1.801136363636364202e-01
3.323146747352495822e+01 1.784090909090909616e-01
3.329500756429651886e+01 1.755681818181819009e-01
3.335854765506807951e+01 1.755681818181819009e-01
3.342208774583963304e+01 1.761363636363636465e-01
3.348562783661119369e+01 1.767045454545455030e-01
3.354916792738275433e+01 1.767045454545455030e-01
3.361270801815430787e+01 1.778409090909091050e-01
3.367624810892586851e+01 1.549465240641711983e-01
3.373978819969742915e+01 1.552447552447553392e-01
3.380332829046898269e+01 1.517045454545454808e-01
3.386686838124054333e+01 1.528409090909090828e-01
3.393040847201210397e+01 1.534090909090909394e-01
3.399394856278365751e+01 1.568181818181818565e-01
3.405748865355521815e+01 1.576203208556150592e-01
3.412102874432677879e+01 1.363636363636363535e-01
3.418456883509833233e+01 1.423295454545454586e-01
3.424810892586989297e+01 1.437500000000000444e-01
