3.847328244274809350e+00 9.741379310344827624e-01
4.122137404580152875e+00 9.435736677115987847e-01
4.396946564885496400e+00 9.106583072100313814e-01
4.671755725190839925e+00 8.761755485893416573e-01
4.946564885496183450e+00 8.416927899686520442e-01
5.221374045801526975e+00 7.915360501567397788e-01
5.496183206106870500e+00 7.296238244514106075e-01
5.770992366412214025e+00 6.684952978056426520e-01
6.045801526717557550e+00 6.089341692789969063e-01
6.320610687022901075e+00 5.525078369905955800e-01
6.595419847328244600e+00 4.984326018808777903e-01
6.870229007633588125e+00 4.482758620689655249e-01
7.145038167938931650e+00 4.036050156739812156e-01
7.419847328244275175e+00 3.589341692789969063e-01
7.694656488549618700e+00 3.354231974921629833e-01
7.969465648854962225e+00 3.142633228840125970e-01
8.244274809160305750e+00 2.962382445141066301e-01
8.519083969465649275e+00 2.805642633228840888e-01
8.793893129770992800e+00 2.829153605015674033e-01
9.068702290076336325e+00 2.899686520376175691e-01
9.343511450381679850e+00 2.970219435736677349e-01
9.618320610687023375e+00 3.076305527945562002e-01
9.893129770992366900e+00 3.231314964527305378e-01
1.016793893129771043e+01 3.377742946708464089e-01
1.044274809160305395e+01 3.510971786833856356e-01
1.071755725190839748e+01 3.667711598746081769e-01
1.099236641221374100e+01 3.847962382445141438e-01
1.126717557251908453e+01 4.075235109717868509e-01
1.154198473282442805e+01 4.357366771159875141e-01
1.181679389312977158e+01 4.733542319749216576e-01
1.209160305343511510e+01 5.109717868338558011e-01
1.236641221374045863e+01 5.470219435736677349e-01
1.264122137404580215e+01 5.791536050156740334e-01
1.291603053435114568e+01 6.128526645768025416e-01
1.319083969465648920e+01 6.528213166144201107e-01
1.346564885496183273e+01 6.951410658307209944e-01
1.374045801526717625e+01 7.280564263322883978e-01
1.401526717557251978e+01 7.523510971786834256e-01
1.429007633587786330e+01 7.719435736677116022e-01
1.456488549618320683e+01 7.884012539184952484e-01
1.483969465648855035e+01 8.032915360501566848e-01
1.511450381679389388e+01 8.166144200626959115e-01
1.538931297709923740e+01 8.299373040752351383e-01
1.566412213740458093e+01 8.385579937304075138e-01
1.593893129770992445e+01 8.456112852664576796e-01
1.621374045801526620e+01 8.589341692789969063e-01
1.648854961832061150e+01 8.605015673981191160e-01
1.676335877862595680e+01 8.612852664576802209e-01
1.703816793893129855e+01 8.636363636363636465e-01
1.731297709923664030e+01 8.785266457680250829e-01
1.758778625954198560e+01 8.816614420062696134e-01
1.786259541984733090e+01 8.816614420062696134e-01
1.813740458015267265e+01 8.753918495297805524e-01
1.841221374045801440e+01 8.683385579937303866e-01
1.868702290076335970e+01 8.597178683385580111e-01
1.896183206106870500e+01 8.463949843260187844e-01
1.923664122137404675e+01 8.307210031347962431e-01
1.951145038167938850e+01 8.134796238244513811e-01
1.978625954198473380e+01 7.962382445141066301e-01
2.006106870229007910e+01 7.774294670846395583e-01
2.033587786259542085e+01 7.578369905956112706e-01
2.061068702290076260e+01 7.358934169278996684e-01
2.088549618320610790e+01 7.123824451410658565e-01
2.116030534351145320e+01 6.896551724137931494e-01
2.143511450381679495e+01 6.771159874608150275e-01
2.170992366412213670e+01 6.598746081504702765e-01
2.198473282442748200e+01 6.387147335423197791e-01
2.225954198473282730e+01 6.144200626959248623e-01
2.253435114503816905e+01 5.987460815047022100e-01
2.280916030534351080e+01 5.854231974921630943e-01
2.308396946564885610e+01 5.673981191222570164e-01
2.335877862595420140e+01 5.470219435736677349e-01
2.363358778625954315e+01 5.274294670846395583e-01
2.390839694656488490e+01 5.086206896551723755e-01
2.418320610687023020e+01 4.898119122257053037e-01
2.445801526717557550e+01 4.678683385579937015e-01
2.473282442748091725e+01 4.467084639498433152e-01
2.500763358778625900e+01 4.278996865203762434e-01
2.528244274809160430e+01 4.059561128526646412e-01
2.555725190839694960e+01 3.847962382445141438e-01
2.583206106870229135e+01 3.620689655172414367e-01
2.610687022900763310e+01 3.401253918495298345e-01
2.638167938931297840e+01 3.173981191222571274e-01
2.665648854961832370e+01 2.946708463949843093e-01
2.693129770992366545e+01 2.719435736677116022e-01
2.720610687022900720e+01 2.492163009404388951e-01
2.748091603053435250e+01 2.288401253918496137e-01
2.775572519083969780e+01 2.178683385579938125e-01
2.803053435114503955e+01 2.053291536050156907e-01
2.830534351145038130e+01 1.935736677115987847e-01
2.858015267175572660e+01 1.912225705329153591e-01
2.885496183206107190e+01 1.935736677115987847e-01
2.912977099236641365e+01 1.982758620689655249e-01
2.940458015267175540e+01 1.943573667711598896e-01
2.967938931297710070e+01 1.873040752351097238e-01
2.995419847328244600e+01 1.857366771159875141e-01
3.022900763358778775e+01 1.810344827586207739e-01
3.050381679389312950e+01 1.778996865203762434e-01
3.077862595419847480e+01 1.818181818181818787e-01
3.105343511450382010e+01 1.904388714733542542e-01
3.132824427480916185e+01 1.990595611285266298e-01
3.160305343511450360e+01 2.061128526645767955e-01
3.187786259541984890e+01 2.147335423197492821e-01
3.215267175572519420e+01 2.225705329153605527e-01
3.242748091603053240e+01 2.311912225705329282e-01
3.270229007633587770e+01 2.358934169278996684e-01
3.297709923664122300e+01 2.390282131661441989e-01
3.325190839694656830e+01 2.468652037617554695e-01
3.352671755725191360e+01 2.711598746081504974e-01
3.380152671755725180e+01 3.079937304075235360e-01
3.407633587786259710e+01 3.205329153605015469e-01
3.435114503816794240e+01 3.307210031347962431e-01
3.462595419847328060e+01 3.440438871473354698e-01
3.490076335877862590e+01 3.793103448275861878e-01
3.517557251908397120e+01 4.075235109717868509e-01
3.545038167938931650e+01 4.184952978056426520e-01
3.572519083969466180e+01 4.263322884012539227e-01
3.600000000000000000e+01 4.318181818181818787e-01
3.627480916030534530e+01 4.498432601880878456e-01
3.654961832061069060e+01 4.678683385579937015e-01
3.682442748091602880e+01 4.811912225705329282e-01
3.709923664122137410e+01 4.905956112852665196e-01
3.737404580152671940e+01 5.022908126356402381e-01
3.764885496183206470e+01 5.258620689655172376e-01
3.792366412213741000e+01 5.454545454545454142e-01
3.819847328244274820e+01 5.619122257053291714e-01
3.847328244274809350e+01 5.752351097178682870e-01
3.874809160305343880e+01 5.854231974921630943e-01
3.902290076335877700e+01 5.940438871473354698e-01
3.929770992366412230e+01 6.003134796238245308e-01
3.957251908396946760e+01 6.050156739811911599e-01
3.984732824427481290e+01 6.081504702194358014e-01
4.012213740458015820e+01 6.152037617554859672e-01
4.039694656488549640e+01 6.214733542319749171e-01
4.067175572519084170e+01 6.222570532915361330e-01
4.094656488549618700e+01 6.238244514106583427e-01
